Datetime,site_name,CI0_cm,CI1_cm,Iclr,I,k,HR,CI0_ov,CI1_ov
2023-02-09 10:00:00+07:00,ISL033,0.4588235294117647,0.6745098039215687,607.4629751579487,402.5844,0.6627307613197703,10,0.0745098039215686,0.0980392156862745
2023-02-09 10:30:00+07:00,ISL033,0.4078431372549019,0.4588235294117647,686.954051837599,758.3229,1.1038917347841384,10,0.0705882352941176,0.0745098039215686
2023-02-09 11:00:00+07:00,ISL033,0.3411764705882353,0.4078431372549019,750.7673488443664,842.1624,1.12173551673007,11,0.0666666666666666,0.0705882352941176
2023-02-09 11:30:00+07:00,ISL033,0.4,0.3411764705882353,797.5801187662103,480.6285,0.6026084260268324,11,0.1294117647058823,0.0666666666666666
2023-02-09 12:00:00+07:00,ISL033,0.5411764705882353,0.4,826.457096372533,286.2908,0.3464073347020446,12,0.1333333333333333,0.1294117647058823
2023-02-09 12:30:00+07:00,ISL033,0.7647058823529411,0.5411764705882353,836.8330305097624,219.9339,0.2628169443383775,12,0.2117647058823529,0.1333333333333333
2023-02-09 13:00:00+07:00,ISL033,0.5176470588235295,0.7647058823529411,828.5067171443396,356.6078,0.4304223401219244,13,0.4196078431372549,0.2117647058823529
2023-02-09 13:30:00+07:00,ISL033,0.611764705882353,0.5176470588235295,801.6395392739205,334.0059,0.4166534753294773,13,0.3647058823529411,0.4196078431372549
2023-02-09 14:00:00+07:00,ISL033,0.3450980392156862,0.611764705882353,756.7566129153788,481.3047,0.6360099030331433,14,0.0470588235294117,0.3647058823529411
2023-02-09 14:30:00+07:00,ISL033,0.3019607843137254,0.3450980392156862,694.7520399525043,644.2509,0.92731055535158,14,0.1411764705882353,0.0470588235294117
2023-02-09 15:00:00+07:00,ISL033,0.3450980392156862,0.3019607843137254,616.9045162758058,604.4561,0.9798211620317586,15,0.1137254901960784,0.1411764705882353
2023-02-09 15:30:00+07:00,ISL033,0.3764705882352941,0.3450980392156862,524.9196519908994,515.8836,0.9827858378770394,15,0.1019607843137254,0.1137254901960784
2023-02-09 16:00:00+07:00,ISL033,0.3725490196078431,0.3764705882352941,421.0416927657452,434.4589,1.031866695067939,16,0.192156862745098,0.1019607843137254
2023-02-10 08:00:00+07:00,ISL033,0.4117647058823529,0.592156862745098,180.6544947483972,141.8897,0.785420258696657,8,0.0705882352941176,0.0941176470588235
2023-02-10 08:30:00+07:00,ISL033,0.4117647058823529,0.4117647058823529,297.5638492684431,257.4106,0.8650600556245008,8,0.0823529411764705,0.0705882352941176
2023-02-10 09:00:00+07:00,ISL033,0.4352941176470588,0.4117647058823529,411.20697872223474,391.2834,0.9515485394140334,9,0.0392156862745098,0.0823529411764705
2023-02-10 09:30:00+07:00,ISL033,0.4196078431372549,0.4352941176470588,516.4290569606655,357.0908,0.6914614799205581,9,0.1019607843137254,0.0392156862745098
2023-02-10 10:00:00+07:00,ISL033,0.8352941176470589,0.4196078431372549,610.0193379353387,410.4081,0.6727788358137308,10,0.1333333333333333,0.1019607843137254
2023-02-10 10:30:00+07:00,ISL033,0.7450980392156863,0.8352941176470589,689.6633642166827,511.3439,0.7414398480928195,10,0.192156862745098,0.1333333333333333
2023-02-10 11:00:00+07:00,ISL033,0.7176470588235294,0.7450980392156863,753.6036227062388,538.5822,0.7146757045380393,11,0.0509803921568627,0.192156862745098
2023-02-10 11:30:00+07:00,ISL033,0.5450980392156862,0.7176470588235294,800.5164786564144,776.385,0.969855113167793,11,0.0549019607843137,0.0509803921568627
2023-02-10 12:00:00+07:00,ISL033,0.3215686274509804,0.5450980392156862,829.4656453254097,879.3493,1.0601395066278123,12,0.1058823529411764,0.0549019607843137
2023-02-10 12:30:00+07:00,ISL033,0.3411764705882353,0.3215686274509804,839.8849706260664,834.0489,0.9930513453268296,12,0.1215686274509803,0.1058823529411764
2023-02-10 13:00:00+07:00,ISL033,0.3058823529411765,0.3411764705882353,831.5725809479864,801.6915,0.9640667794578772,13,0.1411764705882353,0.1215686274509803
2023-02-10 13:30:00+07:00,ISL033,0.3490196078431372,0.3058823529411765,804.689450919986,733.4994,0.9115310249953,13,0.0941176470588235,0.1411764705882353
2023-02-10 14:00:00+07:00,ISL033,0.4862745098039215,0.3490196078431372,759.7605185800346,621.5524,0.8180898912221174,14,0.1137254901960784,0.0941176470588235
2023-02-10 14:30:00+07:00,ISL033,0.2823529411764706,0.4862745098039215,697.6798209844176,608.706,0.8724718440919266,14,0.0901960784313725,0.1137254901960784
2023-02-10 15:00:00+07:00,ISL033,0.3294117647058823,0.2823529411764706,619.7258225690299,523.9972,0.8455306861795857,15,0.0901960784313725,0.0901960784313725
2023-02-10 15:30:00+07:00,ISL033,0.3019607843137254,0.3294117647058823,527.6031057723804,456.1914,0.8646488146277345,15,0.0823529411764705,0.0901960784313725
2023-02-10 16:00:00+07:00,ISL033,0.2784313725490196,0.3019607843137254,423.552571108221,423.9306,1.0008925194121474,16,0.0666666666666666,0.0823529411764705
2023-02-11 08:00:00+07:00,ISL033,0.3843137254901961,0.4705882352941176,182.35073342508707,265.7173,1.457177029173625,8,0.0627450980392156,0.0313725490196078
2023-02-11 08:30:00+07:00,ISL033,0.3411764705882353,0.3843137254901961,299.5619023122115,378.437,1.26330149821783,8,0.0784313725490196,0.0627450980392156
