Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-05-09 13:20:00,0.3019607843137254,0.2313725490196078,0.3529411764705882,0.2784313725490196,939.2524581257675,13
2023-04-03 06:50:00,0.0588235294117647,0.0666666666666666,0.4156862745098039,0.4705882352941176,47.7550857255563,6
2023-06-30 14:30:00,0.0784313725490196,0.0784313725490196,0.5137254901960784,0.2705882352941176,810.0052254849442,14
2023-05-14 15:30:00,0.0431372549019607,0.0313725490196078,0.4196078431372549,0.3019607843137254,614.1745949938024,15
2023-04-23 16:20:00,0.4352941176470588,0.4352941176470588,0.5607843137254902,0.5843137254901961,421.7887425869282,16
2023-06-02 17:20:00,0.0470588235294117,0.0509803921568627,0.3647058823529411,0.3254901960784314,199.23988323348885,17
2023-03-14 09:00:00,0.0705882352941176,0.0705882352941176,0.3215686274509804,0.3137254901960784,505.1537531528,9
2023-06-24 10:00:00,0.2274509803921568,0.3215686274509804,0.3333333333333333,0.6235294117647059,783.7268706621313,10
2023-02-27 06:30:00,0.0666666666666666,0.0666666666666666,0.1372549019607843,0.0,0.0,6
2023-03-08 07:30:00,0.0274509803921568,0.0352941176470588,0.3176470588235294,0.4392156862745098,123.54343077987525,7
2023-03-30 15:50:00,0.1019607843137254,0.1294117647058823,0.4235294117647059,0.5019607843137255,535.8648556097271,15
2023-04-21 17:50:00,0.0,0.0,0.4627450980392157,0.4235294117647059,59.8883932883693,17
2023-05-24 13:50:00,0.0352941176470588,0.0784313725490196,0.2627450980392157,0.2823529411764706,886.6801260187154,13
2023-02-07 16:40:00,0.1725490196078431,0.1647058823529411,0.3372549019607843,0.3450980392156862,268.42549767683624,16
2023-04-13 14:40:00,0.1411764705882353,0.1607843137254902,0.3450980392156862,0.2705882352941176,773.7057241542313,14
2023-05-16 18:40:00,0.0980392156862745,0.0980392156862745,0.1019607843137254,0.5176470588235295,0.0,18
2023-06-12 17:20:00,0.7176470588235294,0.792156862745098,0.3411764705882353,0.6470588235294118,208.66744936770826,17
2023-02-27 14:20:00,0.0588235294117647,0.0627450980392156,0.2784313725490196,0.2745098039215686,768.1405221925431,14
2023-06-20 14:30:00,0.1529411764705882,0.1176470588235294,0.4078431372549019,0.3215686274509804,804.5379690763108,14
2023-05-04 15:30:00,0.0627450980392156,0.0745098039215686,0.2823529411764706,0.3411764705882353,613.51371856003,15
2023-03-10 13:30:00,0.1058823529411764,0.1215686274509803,0.3372549019607843,0.4196078431372549,882.5103656330838,13
2023-02-15 17:30:00,0.6274509803921569,0.7372549019607844,0.7803921568627451,1.0,92.95818727651067,17
2023-02-09 19:00:00,0.0705882352941176,0.0274509803921568,0.0039215686274509,0.0313725490196078,0.0,19
2023-04-03 14:40:00,0.0235294117647058,0.0117647058823529,0.2784313725490196,0.2549019607843137,770.3398902776657,14
2023-05-06 18:40:00,0.0039215686274509,0.0039215686274509,0.0470588235294117,0.2980392156862745,0.0,18
2023-06-28 08:30:00,0.192156862745098,0.3843137254901961,0.3843137254901961,0.5568627450980392,492.68363341518517,8
2023-03-04 09:00:00,0.0117647058823529,0.0078431372549019,0.3019607843137254,0.3058823529411765,472.6924905046379,9
2023-06-10 16:50:00,0.3254901960784314,0.5843137254901961,0.5215686274509804,0.7019607843137254,326.0400424106075,16
2023-04-25 07:30:00,0.0352941176470588,0.0470588235294117,0.2862745098039215,0.3490196078431372,251.879089299438,7
2023-02-09 13:50:00,0.2823529411764706,0.3254901960784314,0.8745098039215686,0.7372549019607844,774.4623875720029,13
2023-05-12 08:20:00,0.0549019607843137,0.0549019607843137,0.3058823529411765,0.3058823529411765,475.08167653517603,8
2023-05-28 17:30:00,0.1176470588235294,0.3843137254901961,0.3529411764705882,0.6313725490196078,155.70203232310823,17
